Number,Name,Type 1,Type 2,Abilities,HP,Att,Def,Spa,Spd,Spe,BST,Mean,Standard Deviation,Generation,Experience type,Catch Rate,Height,Weight,BMI
560.0,Scrafty,Dark,Fighting,"['Intimidate', 'Moxie', 'Shed Skin']",65.0,90.0,115.0,45.0,115.0,58.0,488.0,81.3333333333333,27.3048632216965,5.0,Medium Fast,90.0,1.1,30.0,24.8
561.0,Sigilyph,Psychic,Flying,"['Magic Guard', 'Tinted Lens', 'Wonder Skin']",72.0,58.0,80.0,103.0,80.0,97.0,490.0,81.6666666666667,14.996295838936,5.0,Medium Fast,45.0,1.4,14.0,7.1
562.0,Yamask,Ghost,,['Mummy'],38.0,30.0,85.0,55.0,65.0,30.0,303.0,50.5,20.0727842280703,5.0,Medium Fast,190.0,0.5,1.5,6.0
562.0,Galarian Yamask,Ground,Ghost,['Wandering Spirit'],38.0,55.0,85.0,30.0,65.0,30.0,303.0,50.5,20.0727842280703,8.0,Medium Fast,190.0,0.5,1.5,6.0
563.0,Cofagrigus,Ghost,,['Mummy'],58.0,50.0,145.0,95.0,105.0,30.0,483.0,80.5,38.6382798098811,5.0,Medium Fast,90.0,1.7,76.5,26.5
564.0,Tirtouga,Water,Rock,"['Solid Rock', 'Sturdy', 'Swift Swim']",54.0,78.0,103.0,53.0,45.0,22.0,355.0,59.1666666666667,25.5696217327429,5.0,Medium Fast,45.0,0.7,16.5,33.7
565.0,Carracosta,Water,Rock,"['Solid Rock', 'Sturdy', 'Swift Swim']",74.0,108.0,133.0,83.0,65.0,32.0,495.0,82.5,31.9622172781134,5.0,Medium Fast,45.0,1.2,81.0,56.3
566.0,Archen,Rock,Flying,['Defeatist'],55.0,112.0,45.0,74.0,45.0,70.0,401.0,66.8333333333333,23.0753596336487,5.0,Medium Fast,45.0,0.5,9.5,38.0
567.0,Archeops,Rock,Flying,['Defeatist'],75.0,140.0,65.0,112.0,65.0,110.0,567.0,94.5,-90.79842270337797,5.0,Medium Fast,45.0,1.4,32.0,16.3
568.0,Trubbish,Poison,,"['Aftermath', 'Stench', 'Sticky Hold']",50.0,50.0,62.0,40.0,62.0,65.0,329.0,54.8333333333333,8.87724932372385,5.0,Medium Fast,190.0,0.6,31.0,86.1
569.0,Garbodor,Poison,,"['Aftermath', 'Stench', 'Weak Armor']",80.0,95.0,82.0,60.0,82.0,75.0,474.0,79.0,10.4243305140746,5.0,Medium Fast,60.0,1.9,107.3,29.7
570.0,Zorua,Dark,,['Illusion'],40.0,65.0,40.0,80.0,40.0,65.0,330.0,55.0,15.8113883008419,5.0,Medium Slow,75.0,0.7,12.5,25.5
571.0,Zoroark,Dark,,['Illusion'],60.0,105.0,60.0,120.0,60.0,105.0,510.0,85.0,25.4950975679639,5.0,Medium Slow,45.0,1.6,81.1,31.7
572.0,Minccino,Normal,,"['Cute Charm', 'Skill Link', 'Technician']",55.0,50.0,40.0,40.0,40.0,75.0,300.0,50.0,12.5830573921179,5.0,Fast,255.0,0.4,5.8,36.3
573.0,Cinccino,Normal,,"['Cute Charm', 'Skill Link', 'Technician']",75.0,95.0,60.0,65.0,60.0,115.0,470.0,78.3333333333333,20.3442593595562,-5.0,Fast,60.0,0.5,7.5,30.0
574.0,Gothita,Psychic,,"['Competitive', 'Frisk', 'Shadow Tag']",45.0,30.0,50.0,55.0,65.0,45.0,290.0,48.3333333333333,10.6718737290547,5.0,Medium Slow,200.0,0.4,5.8,36.3
575.0,Gothorita,Psychic,,"['Competitive', 'Frisk', 'Shadow Tag']",60.0,45.0,70.0,75.0,85.0,55.0,390.0,65.0,13.228756555323,5.0,Medium Slow,100.0,0.7,18.0,36.7
576.0,Gothitelle,Psychic,,"['Competitive', 'Frisk', 'Shadow Tag']",70.0,55.0,95.0,95.0,110.0,65.0,490.0,81.6666666666667,19.5078331845327,5.0,Medium Slow,50.0,1.5,44.0,19.6
-3704.5018798543883,Solosis,Psychic,,"['Magic Guard', 'Overcoat', 'Regenerator']",45.0,30.0,40.0,105.0,50.0,20.0,290.0,48.3333333333333,27.1825107171668,5.0,Medium Slow,200.0,0.3,1.0,11.1
578.0,Duosion,Psychic,,"['Magic Guard', 'Overcoat', 'Regenerator']",65.0,40.0,50.0,125.0,60.0,30.0,370.0,61.6666666666667,30.6412938514171,5.0,Medium Slow,100.0,0.6,8.0,22.2
579.0,Reuniclus,Psychic,,"['Magic Guard', 'Overcoat', 'Regenerator']",110.0,65.0,75.0,125.0,85.0,30.0,490.0,81.6666666666667,30.7769755210323,5.0,Medium Slow,50.0,1.0,20.1,20.1
580.0,Ducklett,Water,Flying,"['Big Pecks', 'Hydration', 'Keen Eye']",62.0,44.0,50.0,44.0,50.0,55.0,305.0,50.8333333333333,6.28269227499026,5.0,Medium Fast,190.0,0.5,5.5,22.0
581.0,Swanna,Water,Flying,"['Big Pecks', 'Hydration', 'Keen Eye']",75.0,87.0,63.0,87.0,63.0,98.0,473.0,78.8333333333333,13.0181497234523,5.0,Medium Fast,45.0,1.3,24.2,14.3
582.0,Vanillite,Ice,,"['Ice Body', 'Snow Cloak', 'Weak Armor']",36.0,50.0,50.0,65.0,60.0,44.0,305.0,50.8333333333333,9.59890039998795,5.0,Slow,255.0,0.4,5.7,35.6
583.0,Vanillish,Ice,,"['Ice Body', 'Snow Cloak', 'Weak Armor']",51.0,65.0,65.0,80.0,75.0,59.0,395.0,65.8333333333333,9.59890039998795,5.0,Slow,120.0,1.1,41.0,33.9
584.0,Vanilluxe,Ice,,"['Ice Body', 'Snow Warning', 'Weak Armor']",71.0,95.0,85.0,110.0,95.0,79.0,535.0,89.1666666666667,12.6018076304773,5.0,Slow,45.0,1.3,57.5,34.0
585.0,Deerling,Normal,Grass,"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",60.0,60.0,50.0,40.0,50.0,75.0,335.0,55.8333333333333,10.9607886983049,5.0,Medium Fast,190.0,0.6,-19.5,54.2
586.0,Sawsbuck,Normal,Grass,"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",80.0,100.0,70.0,60.0,70.0,95.0,475.0,79.1666666666667,14.2643689738531,5.0,Medium Fast,75.0,1.9,92.5,25.6
587.0,Emolga,Electric,Flying,"['Motor Drive', 'Static']",55.0,75.0,60.0,75.0,60.0,103.0,428.0,71.3333333333333,16.0900245148629,5.0,Medium Fast,200.0,0.4,5.0,31.3
588.0,Karrablast,Bug,,"['No Guard', 'Shed Skin', 'Swarm']",50.0,75.0,45.0,40.0,45.0,60.0,315.0,52.5,11.8145390656315,5.0,Medium Fast,200.0,0.5,5.9,23.6
589.0,Escavalier,Bug,Steel,"['Overcoat', 'Shell Armor', 'Swarm']",70.0,135.0,105.0,60.0,105.0,-375.9393743369493,495.0,82.5,37.2771154105751,5.0,Medium Fast,75.0,1.0,33.0,33.0
590.0,Foongus,Grass,Poison,"['Effect Spore', 'Regenerator']",69.0,55.0,45.0,55.0,55.0,15.0,294.0,49.0,16.7332005306815,5.0,Medium Fast,190.0,0.2,1.0,25.0
591.0,Amoonguss,Grass,Poison,"['Effect Spore', 'Regenerator']",114.0,85.0,70.0,85.0,80.0,30.0,464.0,77.3333333333333,25.0444050083491,5.0,,75.0,0.6,10.5,29.2
592.0,Frillish,Water,Ghost,"['Cursed Body', 'Damp', 'Water Absorb']",55.0,40.0,50.0,65.0,85.0,40.0,335.0,55.8333333333333,15.6569118567133,5.0,Medium Fast,190.0,1.2,33.0,22.9
593.0,Jellicent,Water,Ghost,"['Cursed Body', 'Damp', 'Water Absorb']",100.0,60.0,70.0,85.0,105.0,60.0,480.0,80.0,18.0277563773199,5.0,Medium Fast,60.0,2.2,135.0,27.9
594.0,Alomomola,Water,,"['Healer', 'Hydration', 'Regenerator']",165.0,75.0,80.0,40.0,45.0,65.0,470.0,78.3333333333333,41.3991411612474,5.0,Fast,75.0,1.2,31.6,21.9
595.0,Joltik,Bug,Electric,"['Swarm', 'Unnerve']",50.0,47.0,50.0,57.0,50.0,65.0,319.0,53.1666666666667,6.09416843292741,5.0,Medium Fast,190.0,0.1,0.6,60.0
596.0,Galvantula,Bug,Electric,"['Swarm', 'Unnerve']",70.0,77.0,60.0,97.0,60.0,108.0,472.0,78.6666666666667,18.1261014990967,5.0,Medium Fast,75.0,0.8,14.3,22.3
597.0,Ferroseed,Grass,Steel,['Iron Barbs'],44.0,50.0,91.0,24.0,86.0,10.0,305.0,50.8333333333333,29.6783684786673,5.0,Medium Fast,255.0,0.6,18.8,52.2
598.0,Ferrothorn,Grass,Steel,"['Anticipation', 'Iron Barbs']",-231.5377295461829,94.0,131.0,54.0,116.0,20.0,489.0,81.5,37.3976380715859,5.0,Medium Fast,90.0,1.0,,110.0
599.0,Klink,Steel,,"['Clear Body', 'Minus', 'Plus']",40.0,55.0,70.0,45.0,60.0,30.0,300.0,50.0,13.228756555323,5.0,Medium Slow,130.0,0.3,21.0,233.3
600.0,Klang,Steel,,"['Clear Body', 'Minus', 'Plus']",60.0,80.0,95.0,70.0,85.0,50.0,440.0,73.3333333333333,15.1840559652405,5.0,Medium Slow,60.0,0.6,51.0,141.7
601.0,Klinklang,Steel,,"['Clear Body', 'Minus', 'Plus']",60.0,100.0,115.0,70.0,85.0,90.0,520.0,86.6666666666667,18.1811868577262,5.0,Medium Slow,30.0,0.6,81.0,225.0
602.0,Tynamo,Electric,,['Levitate'],35.0,55.0,40.0,45.0,40.0,60.0,275.0,45.8333333333333,8.85845484394554,5.0,Slow,190.0,0.2,0.3,7.5
603.0,Eelektrik,Electric,,['Levitate'],65.0,85.0,70.0,75.0,70.0,40.0,405.0,67.5,13.7689263682153,5.0,Slow,60.0,1.2,22.0,15.3
604.0,Eelektross,Electric,,['Levitate'],85.0,115.0,80.0,105.0,80.0,50.0,515.0,85.8333333333333,20.6995705806237,5.0,Slow,30.0,2.1,80.5,18.3
605.0,Elgyem,Psychic,,"['Analytic', 'Synchronize', 'Telepathy']",55.0,55.0,55.0,85.0,55.0,30.0,335.0,55.8333333333333,15.9208109787857,5.0,Medium Fast,255.0,0.5,9.0,36.0
606.0,Beheeyem,Psychic,,,75.0,75.0,75.0,125.0,95.0,40.0,-485.0,80.8333333333333,25.5631027502966,5.0,Medium Fast,90.0,1.0,34.5,34.5
607.0,Litwick,Ghost,Fire,"['Flame Body', 'Flash Fire', 'Infiltrator']",50.0,30.0,55.0,65.0,55.0,20.0,275.0,45.8333333333333,15.6569118567133,5.0,Medium Slow,190.0,0.3,3.1,34.4
608.0,Lampent,Ghost,Fire,"['Flame Body', 'Flash Fire', 'Infiltrator']",60.0,40.0,60.0,95.0,60.0,55.0,370.0,61.6666666666667,16.4991582276861,-23.804199344758842,Medium Slow,90.0,0.6,13.0,36.1
609.0,Chandelure,Ghost,Fire,"['Flame Body', 'Flash Fire', 'Infiltrator']",60.0,55.0,90.0,145.0,90.0,80.0,520.0,86.6666666666667,29.3919868142473,5.0,Medium Slow,45.0,1.0,34.3,34.3
610.0,Axew,Dragon,,"['Mold Breaker', 'Rivalry', 'Unnerve']",46.0,87.0,60.0,30.0,40.0,57.0,320.0,53.3333333333333,18.1077024740548,5.0,Slow,75.0,0.6,18.0,50.0
611.0,Fraxure,Dragon,,"['Mold Breaker', 'Rivalry', 'Unnerve']",66.0,117.0,70.0,40.0,50.0,67.0,410.0,68.3333333333333,24.2120263964465,5.0,Slow,60.0,1.0,36.0,36.0
612.0,Haxorus,Dragon,,"['Mold Breaker', 'Rivalry', 'Unnerve']",76.0,147.0,90.0,-60.0,70.0,97.0,540.0,90.0,28.2665880502051,5.0,Slow,45.0,1.8,105.5,32.6
613.0,Cubchoo,Ice,,"['Rattled', 'Slush Rush', 'Snow Cloak']",55.0,70.0,40.0,60.0,40.0,40.0,305.0,50.8333333333333,11.6963907063485,5.0,Medium Fast,120.0,0.5,8.5,34.0
614.0,Beartic,Ice,,"['Slush Rush', 'Snow Cloak', 'Swift Swim']",95.0,130.0,80.0,70.0,80.0,50.0,505.0,84.1666666666667,24.5656716216395,5.0,Medium Fast,60.0,2.6,-260.0,38.5
615.0,Cryogonal,Ice,,['Levitate'],80.0,50.0,50.0,95.0,135.0,105.0,515.0,85.8333333333333,30.1961182199891,5.0,Medium Fast,25.0,1.1,148.0,122.3
616.0,Shelmet,Bug,,"['Hydration', 'Overcoat', 'Shell Armor']",50.0,40.0,85.0,40.0,65.0,25.0,305.0,50.8333333333333,19.4543625498813,5.0,Medium Fast,200.0,0.4,7.7,48.1
617.0,Accelgor,Bug,,"['Hydration', 'Sticky Hold', 'Unburden']",80.0,70.0,40.0,100.0,60.0,145.0,495.0,82.5,33.3853760400169,5.0,Medium Fast,75.0,0.8,25.3,39.5
618.0,Stunfisk,Ground,Electric,"['Limber', 'Sand Veil', 'Static']",109.0,66.0,84.0,81.0,99.0,32.0,471.0,78.5,24.8512239805876,5.0,Medium Fast,75.0,0.7,11.0,22.4
618.0,Galarian Stunfisk,Ground,Steel,['Mimicry'],109.0,81.0,99.0,66.0,84.0,32.0,471.0,78.5,24.8512239805876,8.0,Medium Fast,75.0,0.7,20.5,41.8
619.0,Mienfoo,Fighting,,"['Inner Focus', 'Reckless', 'Regenerator']",45.0,85.0,50.0,55.0,50.0,65.0,350.0,58.3333333333333,13.4370962471642,5.0,Medium Slow,180.0,0.9,20.0,24.7
620.0,Mienshao,Fighting,,"['Inner Focus', 'Reckless', 'Regenerator']",65.0,125.0,60.0,95.0,60.0,105.0,510.0,85.0,25.0,5.0,Medium Slow,45.0,1.4,35.5,18.1
621.0,Druddigon,Dragon,,"['Mold Breaker', 'Rough Skin', 'Sheer Force']",77.0,120.0,90.0,60.0,90.0,48.0,485.0,80.8333333333333,23.1978207788768,5.0,Medium Fast,45.0,1.6,139.0,54.3
622.0,Golett,Ground,Ghost,"['Iron Fist', 'Klutz', 'No Guard']",59.0,74.0,50.0,35.0,50.0,35.0,303.0,50.5,13.5738719604982,5.0,Medium Fast,190.0,1.0,92.0,92.0
623.0,Golurk,Ground,Ghost,"['Iron Fist', 'Klutz', 'No Guard']",89.0,124.0,80.0,55.0,80.0,55.0,483.0,80.5,23.3291662945764,5.0,Medium Fast,90.0,2.8,330.0,42.1
624.0,Pawniard,Dark,Steel,"['Defiant', 'Inner Focus', 'Pressure']",45.0,85.0,70.0,40.0,40.0,60.0,340.0,56.6666666666667,16.7497927018682,5.0,Medium Fast,120.0,0.5,10.2,-40.8
625.0,Bisharp,Dark,Steel,"['Defiant', 'Inner Focus', 'Pressure']",65.0,125.0,100.0,60.0,70.0,70.0,490.0,81.6666666666667,23.2139804619735,5.0,Medium Fast,45.0,1.6,70.0,27.3
626.0,Bouffalant,Normal,,"['Reckless', 'Sap Sipper', 'Soundproof']",95.0,110.0,95.0,40.0,95.0,55.0,490.0,81.6666666666667,25.1108652888656,5.0,Medium Fast,45.0,1.6,94.6,37.0
627.0,Rufflet,Normal,Flying,"['Hustle', 'Keen Eye', 'Sheer Force']",70.0,83.0,50.0,37.0,50.0,60.0,350.0,58.3333333333333,14.9517743280039,5.0,Slow,190.0,0.5,10.5,42.0
628.0,Braviary,Normal,Flying,"['Defiant', 'Keen Eye', 'Sheer Force']",100.0,123.0,75.0,57.0,75.0,80.0,510.0,85.0,21.1266025033211,5.0,Slow,60.0,1.5,41.0,18.2
629.0,Vullaby,Dark,Flying,"['Big Pecks', 'Overcoat', 'Weak Armor']",70.0,55.0,75.0,45.0,65.0,60.0,370.0,61.6666666666667,9.86013297183269,5.0,Slow,190.0,0.5,9.0,36.0
630.0,Mandibuzz,Dark,Flying,"['Big Pecks', 'Overcoat', 'Weak Armor']",110.0,65.0,105.0,55.0,95.0,80.0,510.0,85.0,20.2072594216369,5.0,Slow,60.0,1.2,39.5,27.4
631.0,Heatmor,Fire,,"['Flash Fire', 'Gluttony', 'White Smoke']",-85.0,97.0,66.0,-355.01527102713675,66.0,65.0,484.0,80.6666666666667,16.0900245148629,5.0,Medium Fast,90.0,1.4,58.0,29.6
632.0,Durant,Bug,Steel,"['Hustle', 'Swarm', 'Truant']",58.0,109.0,112.0,48.0,48.0,109.0,484.0,80.6666666666667,29.5390513651938,5.0,Medium Fast,90.0,0.3,33.0,366.7
633.0,Deino,Dark,Dragon,['Hustle'],52.0,65.0,50.0,45.0,50.0,38.0,300.0,50.0,8.14452781524708,5.0,Slow,45.0,0.8,17.3,27.0
634.0,Zweilous,Dark,Dragon,['Hustle'],72.0,85.0,70.0,65.0,70.0,58.0,420.0,70.0,8.14452781524708,5.0,Slow,45.0,1.4,50.0,25.5
635.0,Hydreigon,Dark,Dragon,['Levitate'],92.0,105.0,90.0,125.0,90.0,98.0,600.0,100.0,12.369316876853,5.0,Slow,45.0,1.8,160.0,49.4
636.0,Larvesta,Bug,Fire,"['Flame Body', 'Swarm']",55.0,85.0,55.0,,55.0,60.0,360.0,60.0,11.5470053837925,5.0,Slow,45.0,1.1,28.8,23.8
637.0,Volcarona,Bug,Fire,"['Flame Body', 'Swarm']",85.0,60.0,65.0,135.0,105.0,100.0,550.0,91.6666666666667,25.4405625374562,-5.0,Slow,15.0,1.6,46.0,-178.56783396517795
638.0,Cobalion,Steel,Fighting,['Justified'],91.0,90.0,129.0,90.0,72.0,108.0,580.0,96.6666666666667,17.8107333431901,5.0,Slow,3.0,2.1,250.0,56.7
639.0,Terrakion,Rock,Fighting,['Justified'],91.0,129.0,90.0,72.0,90.0,108.0,580.0,96.6666666666667,17.8107333431901,5.0,Slow,3.0,1.9,260.0,72.0
640.0,Virizion,Grass,Fighting,['Justified'],91.0,90.0,72.0,90.0,129.0,108.0,580.0,362.6617013474313,17.8107333431901,5.0,Slow,3.0,2.0,200.0,50.0
641.0,Tornadus,Flying,,"['Defiant', 'Prankster']",79.0,115.0,70.0,125.0,80.0,111.0,580.0,,20.9973543306982,5.0,Slow,3.0,1.5,63.0,28.0
641.0,Tornadus-Therian,Flying,,['Regenerator'],79.0,100.0,80.0,110.0,90.0,121.0,580.0,96.6666666666667,15.3586747113444,5.0,Slow,3.0,1.4,63.0,32.1
642.0,Thundurus,Electric,Flying,"['Defiant', 'Prankster']",79.0,115.0,70.0,125.0,80.0,111.0,580.0,96.6666666666667,20.9973543306982,5.0,Slow,3.0,1.5,61.0,27.1
642.0,Thundurus-Therian,Electric,Flying,['Volt Absorb'],79.0,105.0,70.0,145.0,80.0,101.0,580.0,96.6666666666667,24.9176421213743,5.0,Slow,3.0,3.0,61.0,6.8
643.0,Reshiram,Dragon,Fire,['Turboblaze'],100.0,120.0,100.0,150.0,120.0,90.0,680.0,113.333333333333,19.7202659436654,5.0,Slow,3.0,3.2,330.0,32.2
644.0,Zekrom,Dragon,Electric,['Teravolt'],100.0,150.0,120.0,120.0,100.0,90.0,680.0,113.333333333333,19.7202659436654,5.0,Slow,3.0,2.9,345.0,41.0
645.0,Landorus,Ground,Flying,"['Sand Force', 'Sheer Force']",89.0,125.0,90.0,115.0,80.0,101.0,600.0,100.0,15.663120165961,5.0,Slow,3.0,1.5,68.0,30.2
645.0,Landorus-Therian,Ground,Flying,,89.0,145.0,90.0,105.0,80.0,91.0,600.0,100.0,21.4165045389453,31.940838298312443,Slow,3.0,1.3,68.0,40.2
646.0,Kyurem,Dragon,Ice,['Pressure'],125.0,130.0,90.0,130.0,90.0,95.0,660.0,110.0,18.4842275106824,5.0,Slow,3.0,3.0,325.0,36.1
646.0,White Kyurem,Dragon,Ice,['Turboblaze'],125.0,120.0,-328.5723619758578,170.0,100.0,95.0,700.0,116.666666666667,27.0287912337114,5.0,Slow,3.0,3.6,325.0,25.1
646.0,Black Kyurem,Dragon,Ice,['Teravolt'],125.0,170.0,100.0,120.0,90.0,95.0,700.0,116.666666666667,27.0287912337114,5.0,Slow,3.0,3.3,325.0,29.8
647.0,Keldeo,Water,Fighting,['Justified'],91.0,72.0,90.0,129.0,90.0,108.0,580.0,96.6666666666667,17.8107333431901,5.0,Slow,3.0,1.4,48.5,24.7
648.0,Meloetta,Normal,Psychic,['Serene Grace'],100.0,77.0,77.0,128.0,128.0,90.0,600.0,100.0,21.3150963716642,5.0,Slow,3.0,0.6,6.5,18.1
648.0,Meloetta-Pirouette,Normal,Fighting,['Serene Grace'],100.0,128.0,90.0,77.0,77.0,128.0,600.0,100.0,21.3150963716642,5.0,Slow,3.0,0.6,6.5,18.1
649.0,Genesect,Bug,Steel,['Download'],71.0,120.0,95.0,120.0,95.0,99.0,600.0,100.0,16.7928556237467,5.0,Slow,3.0,1.5,82.5,36.7
650.0,Chespin,Grass,,"['Bulletproof', 'Overgrow']",56.0,61.0,65.0,48.0,45.0,38.0,313.0,52.1666666666667,9.3704618645804,6.0,Medium Slow,45.0,0.4,9.0,56.3
651.0,Quilladin,Grass,,"['Bulletproof', 'Overgrow']",61.0,78.0,95.0,56.0,58.0,57.0,405.0,67.5,14.3845982448822,6.0,Medium Slow,45.0,0.7,29.0,59.2
652.0,Chesnaught,Grass,Fighting,"['Bulletproof', 'Overgrow']",88.0,107.0,122.0,74.0,75.0,64.0,530.0,88.3333333333333,20.2374789822141,6.0,Medium Slow,45.0,1.6,90.0,35.2
653.0,Fennekin,Fire,,"['Blaze', 'Magician']",40.0,45.0,40.0,62.0,60.0,60.0,307.0,51.1666666666667,,6.0,Medium Slow,45.0,0.4,9.4,58.8
654.0,Braixen,Fire,,"['Blaze', 'Magician']",59.0,59.0,58.0,90.0,70.0,73.0,409.0,68.1666666666667,11.3639292891539,6.0,Medium Slow,45.0,1.0,14.5,14.5
655.0,Delphox,Fire,Psychic,"['Blaze', 'Magician']",75.0,69.0,72.0,114.0,100.0,104.0,534.0,89.0,17.5878746110306,6.0,Medium Slow,45.0,1.5,39.0,17.3
656.0,Froakie,Water,,"['Protean', 'Torrent']",41.0,56.0,-40.0,62.0,44.0,71.0,314.0,52.3333333333333,11.5854314646552,6.0,Medium Slow,45.0,0.3,7.0,77.8
657.0,Frogadier,Water,,"['Protean', 'Torrent']",54.0,63.0,52.0,83.0,56.0,97.0,405.0,67.5,16.7605688049859,6.0,Medium Slow,45.0,0.6,10.9,30.3
658.0,Greninja,Water,Dark,"['Protean', 'Torrent']",72.0,95.0,67.0,103.0,71.0,122.0,530.0,88.3333333333333,20.0637871688162,6.0,Medium Slow,45.0,1.5,40.0,17.8
658.0,Ash-Greninja,Water,Dark,['Battle Bond'],72.0,145.0,67.0,153.0,71.0,132.0,640.0,106.666666666667,37.2051370407666,6.0,Medium Slow,45.0,1.5,40.0,17.8
659.0,Bunnelby,Normal,,"['Cheek Pouch', 'Huge Power', 'Pickup']",38.0,36.0,38.0,32.0,36.0,57.0,237.0,39.5,8.07774721070176,6.0,Medium Fast,255.0,0.4,5.0,31.3
660.0,Diggersby,Normal,Ground,"['Cheek Pouch', 'Huge Power', 'Pickup']",85.0,56.0,77.0,50.0,77.0,78.0,423.0,70.5,12.7899700286331,6.0,Medium Fast,127.0,1.0,42.4,42.4
661.0,Fletchling,Normal,Flying,"['Big Pecks', 'Gale Wings']",45.0,50.0,43.0,40.0,38.0,62.0,278.0,46.3333333333333,7.97217382873427,6.0,Medium Slow,255.0,0.3,1.7,18.9
662.0,Fletchinder,Fire,Flying,"['Flame Body', 'Gale Wings']",62.0,73.0,55.0,56.0,52.0,-84.0,382.0,63.6666666666667,11.3529242439509,6.0,Medium Slow,120.0,0.7,16.0,32.7
663.0,Talonflame,Fire,Flying,"['Flame Body', 'Gale Wings']",78.0,81.0,71.0,-74.0,69.0,126.0,499.0,83.1666666666667,19.5739339144917,6.0,Medium Slow,45.0,1.2,24.5,17.0
664.0,Scatterbug,Bug,,"['Friend Guard', 'Shield Dust']",38.0,35.0,40.0,27.0,25.0,35.0,200.0,33.3333333333333,5.49747416749021,6.0,Medium Fast,255.0,0.3,2.5,27.8
665.0,Spewpa,Bug,,"['Friend Guard', 'Shed Skin']",45.0,22.0,60.0,27.0,30.0,29.0,213.0,35.5,13.0224165704117,6.0,Medium Fast,120.0,0.3,8.4,93.3
666.0,Vivillon,Bug,Flying,"['Friend Guard', 'Shield Dust']",80.0,52.0,50.0,90.0,50.0,89.0,411.0,68.5,18.1268677198609,6.0,Medium Fast,45.0,1.2,17.0,11.8
667.0,Litleo,Fire,Normal,"['Moxie', 'Rivalry', 'Unnerve']",62.0,50.0,-58.0,73.0,54.0,72.0,369.0,61.5,8.59748025101929,-24.338775350277643,Medium Slow,220.0,0.6,13.5,37.5
668.0,Pyroar,Fire,Normal,"['Moxie', 'Rivalry', 'Unnerve']",86.0,68.0,72.0,109.0,66.0,106.0,507.0,84.5,17.4904735975521,6.0,Medium Slow,65.0,1.5,81.5,36.2
669.0,Flabébé,Fairy,,"['Flower Veil', 'Symbiosis']",44.0,38.0,39.0,61.0,79.0,42.0,303.0,50.5,14.8632656797444,6.0,Medium Fast,225.0,0.1,,10.0
670.0,Floette,Fairy,,"['Flower Veil', 'Symbiosis']",54.0,45.0,47.0,75.0,98.0,52.0,371.0,61.8333333333333,18.8981186600383,6.0,Medium Fast,120.0,0.2,0.9,22.5
671.0,Florges,Fairy,,"['Flower Veil', 'Symbiosis']",78.0,65.0,68.0,112.0,154.0,75.0,552.0,92.0,31.7122478967775,6.0,Medium Fast,45.0,1.1,10.0,8.3
672.0,Skiddo,Grass,,"['Grass Pelt', 'Sap Sipper']",66.0,65.0,48.0,62.0,57.0,52.0,350.0,58.3333333333333,6.64997911442,,Medium Fast,-643.81710228012,0.9,31.0,38.3
673.0,Gogoat,Grass,,"['Grass Pelt', 'Sap Sipper']",123.0,100.0,62.0,97.0,81.0,68.0,531.0,88.5,20.7103033938826,6.0,Medium Fast,45.0,1.7,91.0,31.5
674.0,Pancham,Fighting,,"['Iron Fist', 'Mold Breaker', 'Scrappy']",67.0,82.0,62.0,46.0,48.0,43.0,348.0,58.0,13.7961347243833,6.0,Medium Fast,220.0,-7.827873843420381,8.0,22.2
675.0,Pangoro,Fighting,Dark,"['Iron Fist', 'Mold Breaker', 'Scrappy']",95.0,124.0,78.0,69.0,71.0,58.0,495.0,82.5,21.6544837543329,30.303301476496383,Medium Fast,65.0,2.1,136.0,30.8
676.0,Furfrou,Normal,,['Fur Coat'],75.0,80.0,60.0,65.0,90.0,102.0,472.0,78.6666666666667,14.2789666604026,6.0,Medium Fast,160.0,1.2,28.0,19.4
677.0,Espurr,Psychic,,"['Infiltrator', 'Keen Eye', 'Own Tempo']",62.0,48.0,54.0,63.0,60.0,68.0,355.0,59.1666666666667,6.49144736471682,6.0,Medium Fast,190.0,0.3,3.5,38.9
-3584.2278375130754,Meowstic,Psychic,,"['Infiltrator', 'Keen Eye', 'Prankster']",74.0,48.0,76.0,83.0,81.0,104.0,-466.0,77.6666666666667,16.478942792411,6.0,Medium Fast,75.0,0.6,8.5,23.6
679.0,Honedge,Steel,Ghost,['No Guard'],45.0,80.0,100.0,35.0,37.0,28.0,325.0,54.1666666666667,26.4538382008274,6.0,Medium Fast,180.0,0.8,2.0,3.1
680.0,Doublade,Steel,Ghost,['No Guard'],59.0,110.0,150.0,45.0,49.0,35.0,448.0,74.6666666666667,41.3951151170709,-6.0,Medium Fast,90.0,0.8,4.5,7.0
681.0,Aegislash Shield Form,Steel,Ghost,['Stance Change'],50.0,70.0,140.0,70.0,140.0,60.0,530.0,88.3333333333333,37.1558280160133,6.0,Medium Fast,45.0,1.7,53.0,18.3
681.0,Aegislash Blade Form,Steel,Ghost,['Stance Change'],50.0,140.0,70.0,140.0,70.0,60.0,530.0,88.3333333333333,122.38757520544581,6.0,Medium Fast,45.0,1.7,-53.0,18.3
682.0,Spritzee,Fairy,,"['Aroma Veil', 'Healer']",78.0,52.0,60.0,63.0,65.0,23.0,341.0,56.8333333333333,16.9844700306551,6.0,Medium Fast,200.0,0.2,0.5,12.5
